0.960259938151689	0.737523740221720	0.717473818001798	0.990106931938841	0.795858486790105	0.650508789187350	0.796751419775717
0.150564705162656	0.149472048962704	0.322585099817743	0.137987628206859	0.327950144426019	0.148506205352055	0.113817179634133
0.267917907216749	0.163962848538967	0.236662699595193	0.198972796190007	0.333515240315686	0.172042618008473	0.158824298675419
0.446938585537882	0.383379320497479	0.429590035883759	0.438305841310881	0.527044376959759	0.363402731445243	0.355828116252427
0.729125521818627	0.771638783371446	0.802909192820424	0.863942064220507	0.899647664868564	0.950557778650324	0.847758564395726
0.601445746283289	0.863306333476271	0.732310661156107	0.585442858688872	0.642085750145141	0.675036593928802	0.582781196988989
0.229988979453118	0.752098200706958	0.166109768611371	0.209780941040162	0.143647858783099	0.175316484836994	0.586177665240051
0.893047918724057	0.925142054548707	0.929445394902021	0.943182163187827	0.957012694818096	0.957426734446576	0.925837988949836
0.831220690302768	0.660141642297270	0.910858062817397	0.683243739881666	0.899610903878012	0.648663168237876	0.575078267707539
0.00353175963935034	0.00617510544699021	0.00319866930976832	0.00473708963176978	0.00308697022459028	0.00400694055515704	0.00997739496020689
0.971898179309665	0.900652287418470	0.918698844452150	0.919302569895846	0.910470537465162	0.791024661891119	0.809377285817869
0.742109119259170	0.770957133033435	0.794069932280682	0.516096133726313	0.557543535000843	0.718212356899512	0.608808359591158
0.584216883408279	0.590432754408490	0.993006640450891	0.476705872007631	0.654337751094764	0.665918260407594	0.479913680376225
0.188036699309317	0.755900811128050	0.212651492075949	0.235267500406880	0.200939846423037	0.286895841634895	0.268440158291067
0.274436343180052	0.319437982055512	0.572328951468318	0.235469662311294	0.314765585652005	0.442784940415088	0.258096383995900
0.601768783259765	0.487880606242896	0.598672708564830	0.527464684390566	0.643676117704746	0.520062914299581	0.481009535929008
0.150283763265309	0.162159112820911	0.141195506136731	0.186760446401605	0.150078583163563	0.169269331006349	0.227341483977128
0.0603815840449515	0.0417642520308340	0.0409690788293990	0.106034872373630	0.0574855680129250	0.0378552068976628	0.0486022982418921
0.171682668062026	0.159245352978126	0.268231207565259	0.174987805407273	0.383997625660264	0.256952975786031	0.169241814542259
0.348845902465684	0.268046260965106	0.433858539228425	0.292401630411751	0.478890340227083	0.311499062666506	0.258446307750630
0.101864075760451	0.698206278097996	0.122579633226453	0.104171523354264	0.0896057781801593	0.143380491076040	0.197910057556161
0.617342971330264	0.565932943730157	0.609603045752133	0.659713922092101	0.674737490026349	0.596043467620905	0.605693064183021
0.932052869187682	0.887493140666117	0.601826385954501	0.816119141868635	0.546560390563279	0.546027087483835	0.823703645379920
0.980288412949854	0.916127690485819	0.964169003239346	0.905641328469670	0.945210492535066	0.829365244640527	0.810614962671604
0.720857371659062	0.722571289165016	0.658546099607499	0.846998307457581	0.717396942627490	0.693226165017252	0.802237016029934
